,link,source,thumbnail,query,lang,country,termid
2,https://www.google.com/search?q=Malnutrition&gl=NG&hl=en&tbm=isch&source=iu&ictx=1&vet=1&fir=yhpri-kPYEEp3M%252C3GQmW41c8RWHdM%252C_%253B-JdcywGIvO0YOM%252CUir69rTOx2_afM%252C_%253BgfJcDWG0HBihUM%252Cu_QzpThhnkEvcM%252C_%253BuF9F97UBc-I6SM%252CFj5nK5wA-1wXSM%252C_%253BkXAs4sVZCOdxLM%252C3bAECDydK8TP4M%252C_%253BKGSCWmtXpOtkgM%252CdX7LRHX5To-ETM%252C_%253B9GwwUnk8-jVGNM%252CnDUtcOCE94ynTM%252C_%253B3cKw9PS7fFPk3M%252CowzUm_ugFe6Y2M%252C_%253BHAwaohleT1tRqM%252CrHf3qq0wx-kwBM%252C_%253BqZ54QQumxM4ftM%252CSMkiQUEU1G3-8M%252C_&usg=AI4_-kTPf3DJp86nHG9ILGbtf-uPflSICg&sa=X&ved=2ahUKEwjI2c_D_Nn3AhWkTN8KHefLBvYQ9QF6BAhcEAE#imgrc=gfJcDWG0HBihUM,https://www.unicef.org/nutrition/child-wasting,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSCktxNOko6jZLbFG0COLMBwoYB8LjR6WyByRy3V9b3uw&s,Malnutrition,en,NG,53
3,https://www.google.com/search?q=Malnutrition&gl=NG&hl=en&tbm=isch&source=iu&ictx=1&vet=1&fir=yhpri-kPYEEp3M%252C3GQmW41c8RWHdM%252C_%253B-JdcywGIvO0YOM%252CUir69rTOx2_afM%252C_%253BgfJcDWG0HBihUM%252Cu_QzpThhnkEvcM%252C_%253BuF9F97UBc-I6SM%252CFj5nK5wA-1wXSM%252C_%253BkXAs4sVZCOdxLM%252C3bAECDydK8TP4M%252C_%253BKGSCWmtXpOtkgM%252CdX7LRHX5To-ETM%252C_%253B9GwwUnk8-jVGNM%252CnDUtcOCE94ynTM%252C_%253B3cKw9PS7fFPk3M%252CowzUm_ugFe6Y2M%252C_%253BHAwaohleT1tRqM%252CrHf3qq0wx-kwBM%252C_%253BqZ54QQumxM4ftM%252CSMkiQUEU1G3-8M%252C_&usg=AI4_-kTPf3DJp86nHG9ILGbtf-uPflSICg&sa=X&ved=2ahUKEwjI2c_D_Nn3AhWkTN8KHefLBvYQ9QF6BAhCEAE#imgrc=uF9F97UBc-I6SM,https://www.premiumtimesng.com/news/top-news/475531-interview-why-malnutrition-among-children-is-rife-in-nigeria-solutions-expert.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSne3G_RnlJCbF8TYgtWlvjXU22dyEsihbXnLDleHqscA&s,Malnutrition,en,NG,53
4,https://www.google.com/search?q=Malnutrition&gl=NG&hl=en&tbm=isch&source=iu&ictx=1&vet=1&fir=yhpri-kPYEEp3M%252C3GQmW41c8RWHdM%252C_%253B-JdcywGIvO0YOM%252CUir69rTOx2_afM%252C_%253BgfJcDWG0HBihUM%252Cu_QzpThhnkEvcM%252C_%253BuF9F97UBc-I6SM%252CFj5nK5wA-1wXSM%252C_%253BkXAs4sVZCOdxLM%252C3bAECDydK8TP4M%252C_%253BKGSCWmtXpOtkgM%252CdX7LRHX5To-ETM%252C_%253B9GwwUnk8-jVGNM%252CnDUtcOCE94ynTM%252C_%253B3cKw9PS7fFPk3M%252CowzUm_ugFe6Y2M%252C_%253BHAwaohleT1tRqM%252CrHf3qq0wx-kwBM%252C_%253BqZ54QQumxM4ftM%252CSMkiQUEU1G3-8M%252C_&usg=AI4_-kTPf3DJp86nHG9ILGbtf-uPflSICg&sa=X&ved=2ahUKEwjI2c_D_Nn3AhWkTN8KHefLBvYQ9QF6BAhaEAE#imgrc=kXAs4sVZCOdxLM,https://www.slideshare.net/LamiaaGamal/malnutrition-47406428,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR5pbrlEBTyJ4QeRv5Whfs5PA715II6GzObH9Ajm3Kdqg&s,Malnutrition,en,NG,53
5,https://www.google.com/search?q=Malnutrition&gl=NG&hl=en&tbm=isch&source=iu&ictx=1&vet=1&fir=yhpri-kPYEEp3M%252C3GQmW41c8RWHdM%252C_%253B-JdcywGIvO0YOM%252CUir69rTOx2_afM%252C_%253BgfJcDWG0HBihUM%252Cu_QzpThhnkEvcM%252C_%253BuF9F97UBc-I6SM%252CFj5nK5wA-1wXSM%252C_%253BkXAs4sVZCOdxLM%252C3bAECDydK8TP4M%252C_%253BKGSCWmtXpOtkgM%252CdX7LRHX5To-ETM%252C_%253B9GwwUnk8-jVGNM%252CnDUtcOCE94ynTM%252C_%253B3cKw9PS7fFPk3M%252CowzUm_ugFe6Y2M%252C_%253BHAwaohleT1tRqM%252CrHf3qq0wx-kwBM%252C_%253BqZ54QQumxM4ftM%252CSMkiQUEU1G3-8M%252C_&usg=AI4_-kTPf3DJp86nHG9ILGbtf-uPflSICg&sa=X&ved=2ahUKEwjI2c_D_Nn3AhWkTN8KHefLBvYQ9QF6BAhDEAE#imgrc=KGSCWmtXpOtkgM,https://www.asianage.com/india/all-india/250919/malnutrition-free-india-by-2022-is-it-a-realisable-goal.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRWY1NHV2wvmtqzYO4F-S6blTp0qSdtHqUV_PekEmn2kg&s,Malnutrition,en,NG,53
6,https://www.google.com/search?q=Malnutrition&gl=NG&hl=en&tbm=isch&source=iu&ictx=1&vet=1&fir=yhpri-kPYEEp3M%252C3GQmW41c8RWHdM%252C_%253B-JdcywGIvO0YOM%252CUir69rTOx2_afM%252C_%253BgfJcDWG0HBihUM%252Cu_QzpThhnkEvcM%252C_%253BuF9F97UBc-I6SM%252CFj5nK5wA-1wXSM%252C_%253BkXAs4sVZCOdxLM%252C3bAECDydK8TP4M%252C_%253BKGSCWmtXpOtkgM%252CdX7LRHX5To-ETM%252C_%253B9GwwUnk8-jVGNM%252CnDUtcOCE94ynTM%252C_%253B3cKw9PS7fFPk3M%252CowzUm_ugFe6Y2M%252C_%253BHAwaohleT1tRqM%252CrHf3qq0wx-kwBM%252C_%253BqZ54QQumxM4ftM%252CSMkiQUEU1G3-8M%252C_&usg=AI4_-kTPf3DJp86nHG9ILGbtf-uPflSICg&sa=X&ved=2ahUKEwjI2c_D_Nn3AhWkTN8KHefLBvYQ9QF6BAhXEAE#imgrc=9GwwUnk8-jVGNM,https://www.thenewhumanitarian.org/report/89970/food-political-will-can-solve-malnutrition,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTS9mJ9Mfy8BekCmUa5VAhxmlPDcgOcbIchmq1IM9Lj&s,Malnutrition,en,NG,53
7,https://www.google.com/search?q=Malnutrition&gl=NG&hl=en&tbm=isch&source=iu&ictx=1&vet=1&fir=yhpri-kPYEEp3M%252C3GQmW41c8RWHdM%252C_%253B-JdcywGIvO0YOM%252CUir69rTOx2_afM%252C_%253BgfJcDWG0HBihUM%252Cu_QzpThhnkEvcM%252C_%253BuF9F97UBc-I6SM%252CFj5nK5wA-1wXSM%252C_%253BkXAs4sVZCOdxLM%252C3bAECDydK8TP4M%252C_%253BKGSCWmtXpOtkgM%252CdX7LRHX5To-ETM%252C_%253B9GwwUnk8-jVGNM%252CnDUtcOCE94ynTM%252C_%253B3cKw9PS7fFPk3M%252CowzUm_ugFe6Y2M%252C_%253BHAwaohleT1tRqM%252CrHf3qq0wx-kwBM%252C_%253BqZ54QQumxM4ftM%252CSMkiQUEU1G3-8M%252C_&usg=AI4_-kTPf3DJp86nHG9ILGbtf-uPflSICg&sa=X&ved=2ahUKEwjI2c_D_Nn3AhWkTN8KHefLBvYQ9QF6BAhWEAE#imgrc=3cKw9PS7fFPk3M,https://www.unicef.org/press-releases/2018-global-nutrition-report-reveals-malnutrition-unacceptably-high-and-affects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRSlYHV5ZQZQQv-QBw36CIty2Udl38YjkHyMbSZVeAJ&s=0,Malnutrition,en,NG,53
8,https://www.google.com/search?q=Malnutrition&gl=NG&hl=en&tbm=isch&source=iu&ictx=1&vet=1&fir=yhpri-kPYEEp3M%252C3GQmW41c8RWHdM%252C_%253B-JdcywGIvO0YOM%252CUir69rTOx2_afM%252C_%253BgfJcDWG0HBihUM%252Cu_QzpThhnkEvcM%252C_%253BuF9F97UBc-I6SM%252CFj5nK5wA-1wXSM%252C_%253BkXAs4sVZCOdxLM%252C3bAECDydK8TP4M%252C_%253BKGSCWmtXpOtkgM%252CdX7LRHX5To-ETM%252C_%253B9GwwUnk8-jVGNM%252CnDUtcOCE94ynTM%252C_%253B3cKw9PS7fFPk3M%252CowzUm_ugFe6Y2M%252C_%253BHAwaohleT1tRqM%252CrHf3qq0wx-kwBM%252C_%253BqZ54QQumxM4ftM%252CSMkiQUEU1G3-8M%252C_&usg=AI4_-kTPf3DJp86nHG9ILGbtf-uPflSICg&sa=X&ved=2ahUKEwjI2c_D_Nn3AhWkTN8KHefLBvYQ9QF6BAhNEAE#imgrc=HAwaohleT1tRqM,https://eduindex.org/2021/05/31/malnutrition/,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSC64aVCvf8aBMLeohM1rYQnQNB7eBxBNo0RNV5QANKrA&s,Malnutrition,en,NG,53
9,https://www.google.com/search?q=Malnutrition&gl=NG&hl=en&tbm=isch&source=iu&ictx=1&vet=1&fir=yhpri-kPYEEp3M%252C3GQmW41c8RWHdM%252C_%253B-JdcywGIvO0YOM%252CUir69rTOx2_afM%252C_%253BgfJcDWG0HBihUM%252Cu_QzpThhnkEvcM%252C_%253BuF9F97UBc-I6SM%252CFj5nK5wA-1wXSM%252C_%253BkXAs4sVZCOdxLM%252C3bAECDydK8TP4M%252C_%253BKGSCWmtXpOtkgM%252CdX7LRHX5To-ETM%252C_%253B9GwwUnk8-jVGNM%252CnDUtcOCE94ynTM%252C_%253B3cKw9PS7fFPk3M%252CowzUm_ugFe6Y2M%252C_%253BHAwaohleT1tRqM%252CrHf3qq0wx-kwBM%252C_%253BqZ54QQumxM4ftM%252CSMkiQUEU1G3-8M%252C_&usg=AI4_-kTPf3DJp86nHG9ILGbtf-uPflSICg&sa=X&ved=2ahUKEwjI2c_D_Nn3AhWkTN8KHefLBvYQ9QF6BAhBEAE#imgrc=qZ54QQumxM4ftM,https://www.nature.com/articles/d41586-022-01076-5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQVSEg1a6_Mr7_BaKtD_ld_sp0g6btVqhN0aNI4UA5fGA&s,Malnutrition,en,NG,53
0,https://www.google.com/search?q=Calorie&hl=en&gl=NG&tbm=isch&source=iu&ictx=1&vet=1&fir=NXWPi9iRIf1CkM%252CflB8WrJKXw3uTM%252C_%253B9yModPP6OrcXGM%252CUORXf_85SU-w7M%252C_%253Bn8liPIRLEYxpMM%252CXsAOHcab9oFhxM%252C_%253BHnJka5zpXY-6fM%252COchCM8dKatrXaM%252C_%253BVYlKdA3CRt9V4M%252CHOgKQEaNRcwU6M%252C_%253BoSmjFNE5k3NBdM%252C_QJWsNsvrZ_cAM%252C_%253B5Gch-mnK_5BSxM%252CchyyjMvAgzGJYM%252C_%253BxM5MeOuBYKwCmM%252Cy1UstvLlvo2qiM%252C_%253B_nouY-JG9mjFNM%252C1zNndlWtQdylNM%252C_%253BvgCTvJsSZt_RcM%252CMxxvhu1h_0ZPvM%252C_&usg=AI4_-kQOrOltBxbkdRm7P2YhHWqNaNzz7A&sa=X&ved=2ahUKEwjN0dnI_Nn3AhXeEEQIHWx7D8oQ9QF6BAhLEAE#imgrc=NXWPi9iRIf1CkM,https://www.news-medical.net/health/How-Many-Calories-Should-You-Eat-Per-Day.aspx,https://serpapi.com/searches/627cfef05b54ef20a59cee14/images/05ceddda7758652c00e01aa1b8ffdc2a3b7300c2cbe102e1385e4f603905f05c.jpeg,Calorie,en,NG,56
1,https://www.google.com/search?q=Calorie&hl=en&gl=NG&tbm=isch&source=iu&ictx=1&vet=1&fir=NXWPi9iRIf1CkM%252CflB8WrJKXw3uTM%252C_%253B9yModPP6OrcXGM%252CUORXf_85SU-w7M%252C_%253Bn8liPIRLEYxpMM%252CXsAOHcab9oFhxM%252C_%253BHnJka5zpXY-6fM%252COchCM8dKatrXaM%252C_%253BVYlKdA3CRt9V4M%252CHOgKQEaNRcwU6M%252C_%253BoSmjFNE5k3NBdM%252C_QJWsNsvrZ_cAM%252C_%253B5Gch-mnK_5BSxM%252CchyyjMvAgzGJYM%252C_%253BxM5MeOuBYKwCmM%252Cy1UstvLlvo2qiM%252C_%253B_nouY-JG9mjFNM%252C1zNndlWtQdylNM%252C_%253BvgCTvJsSZt_RcM%252CMxxvhu1h_0ZPvM%252C_&usg=AI4_-kQOrOltBxbkdRm7P2YhHWqNaNzz7A&sa=X&ved=2ahUKEwjN0dnI_Nn3AhXeEEQIHWx7D8oQ9QF6BAhSEAE#imgrc=9yModPP6OrcXGM,https://www.webmd.com/diet/rm-quiz-truth-calories,https://serpapi.com/searches/627cfef05b54ef20a59cee14/images/05ceddda7758652cd5bfdb0be82efec70dbe727a9361817ae1e18e49e1839c85.jpeg,Calorie,en,NG,56
2,https://www.google.com/search?q=Calorie&hl=en&gl=NG&tbm=isch&source=iu&ictx=1&vet=1&fir=NXWPi9iRIf1CkM%252CflB8WrJKXw3uTM%252C_%253B9yModPP6OrcXGM%252CUORXf_85SU-w7M%252C_%253Bn8liPIRLEYxpMM%252CXsAOHcab9oFhxM%252C_%253BHnJka5zpXY-6fM%252COchCM8dKatrXaM%252C_%253BVYlKdA3CRt9V4M%252CHOgKQEaNRcwU6M%252C_%253BoSmjFNE5k3NBdM%252C_QJWsNsvrZ_cAM%252C_%253B5Gch-mnK_5BSxM%252CchyyjMvAgzGJYM%252C_%253BxM5MeOuBYKwCmM%252Cy1UstvLlvo2qiM%252C_%253B_nouY-JG9mjFNM%252C1zNndlWtQdylNM%252C_%253BvgCTvJsSZt_RcM%252CMxxvhu1h_0ZPvM%252C_&usg=AI4_-kQOrOltBxbkdRm7P2YhHWqNaNzz7A&sa=X&ved=2ahUKEwjN0dnI_Nn3AhXeEEQIHWx7D8oQ9QF6BAhTEAE#imgrc=n8liPIRLEYxpMM,https://www.precisionnutrition.com/problem-with-calorie-counting-calories-in,https://serpapi.com/searches/627cfef05b54ef20a59cee14/images/05ceddda7758652c311a1902e9c28802e268007eab11088039c3c90ab239aaf4.jpeg,Calorie,en,NG,56
3,https://www.google.com/search?q=Calorie&hl=en&gl=NG&tbm=isch&source=iu&ictx=1&vet=1&fir=NXWPi9iRIf1CkM%252CflB8WrJKXw3uTM%252C_%253B9yModPP6OrcXGM%252CUORXf_85SU-w7M%252C_%253Bn8liPIRLEYxpMM%252CXsAOHcab9oFhxM%252C_%253BHnJka5zpXY-6fM%252COchCM8dKatrXaM%252C_%253BVYlKdA3CRt9V4M%252CHOgKQEaNRcwU6M%252C_%253BoSmjFNE5k3NBdM%252C_QJWsNsvrZ_cAM%252C_%253B5Gch-mnK_5BSxM%252CchyyjMvAgzGJYM%252C_%253BxM5MeOuBYKwCmM%252Cy1UstvLlvo2qiM%252C_%253B_nouY-JG9mjFNM%252C1zNndlWtQdylNM%252C_%253BvgCTvJsSZt_RcM%252CMxxvhu1h_0ZPvM%252C_&usg=AI4_-kQOrOltBxbkdRm7P2YhHWqNaNzz7A&sa=X&ved=2ahUKEwjN0dnI_Nn3AhXeEEQIHWx7D8oQ9QF6BAhZEAE#imgrc=HnJka5zpXY-6fM,https://greatist.com/health/kcal-vs-calories,https://serpapi.com/searches/627cfef05b54ef20a59cee14/images/05ceddda7758652c3c4c972c47e7113b27448fc529b1442528c7349acc512502.jpeg,Calorie,en,NG,56
4,https://www.google.com/search?q=Calorie&hl=en&gl=NG&tbm=isch&source=iu&ictx=1&vet=1&fir=NXWPi9iRIf1CkM%252CflB8WrJKXw3uTM%252C_%253B9yModPP6OrcXGM%252CUORXf_85SU-w7M%252C_%253Bn8liPIRLEYxpMM%252CXsAOHcab9oFhxM%252C_%253BHnJka5zpXY-6fM%252COchCM8dKatrXaM%252C_%253BVYlKdA3CRt9V4M%252CHOgKQEaNRcwU6M%252C_%253BoSmjFNE5k3NBdM%252C_QJWsNsvrZ_cAM%252C_%253B5Gch-mnK_5BSxM%252CchyyjMvAgzGJYM%252C_%253BxM5MeOuBYKwCmM%252Cy1UstvLlvo2qiM%252C_%253B_nouY-JG9mjFNM%252C1zNndlWtQdylNM%252C_%253BvgCTvJsSZt_RcM%252CMxxvhu1h_0ZPvM%252C_&usg=AI4_-kQOrOltBxbkdRm7P2YhHWqNaNzz7A&sa=X&ved=2ahUKEwjN0dnI_Nn3AhXeEEQIHWx7D8oQ9QF6BAhbEAE#imgrc=VYlKdA3CRt9V4M,https://www.buffalo.edu/recreation/services/virtual-rec/food-swap.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTBRhWemBG_deETNFi7zrr3RG5uX1nKSqdpZwlEQ-alVg&s,Calorie,en,NG,56
5,https://www.google.com/search?q=Calorie&hl=en&gl=NG&tbm=isch&source=iu&ictx=1&vet=1&fir=NXWPi9iRIf1CkM%252CflB8WrJKXw3uTM%252C_%253B9yModPP6OrcXGM%252CUORXf_85SU-w7M%252C_%253Bn8liPIRLEYxpMM%252CXsAOHcab9oFhxM%252C_%253BHnJka5zpXY-6fM%252COchCM8dKatrXaM%252C_%253BVYlKdA3CRt9V4M%252CHOgKQEaNRcwU6M%252C_%253BoSmjFNE5k3NBdM%252C_QJWsNsvrZ_cAM%252C_%253B5Gch-mnK_5BSxM%252CchyyjMvAgzGJYM%252C_%253BxM5MeOuBYKwCmM%252Cy1UstvLlvo2qiM%252C_%253B_nouY-JG9mjFNM%252C1zNndlWtQdylNM%252C_%253BvgCTvJsSZt_RcM%252CMxxvhu1h_0ZPvM%252C_&usg=AI4_-kQOrOltBxbkdRm7P2YhHWqNaNzz7A&sa=X&ved=2ahUKEwjN0dnI_Nn3AhXeEEQIHWx7D8oQ9QF6BAhcEAE#imgrc=oSmjFNE5k3NBdM,https://www.myfooddata.com/articles/highest-calorie-foods.php,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQt7mSuL9IeBRi0NC-wqOS88JsuPSyoOi-oX-13154d&s,Calorie,en,NG,56
6,https://www.google.com/search?q=Calorie&hl=en&gl=NG&tbm=isch&source=iu&ictx=1&vet=1&fir=NXWPi9iRIf1CkM%252CflB8WrJKXw3uTM%252C_%253B9yModPP6OrcXGM%252CUORXf_85SU-w7M%252C_%253Bn8liPIRLEYxpMM%252CXsAOHcab9oFhxM%252C_%253BHnJka5zpXY-6fM%252COchCM8dKatrXaM%252C_%253BVYlKdA3CRt9V4M%252CHOgKQEaNRcwU6M%252C_%253BoSmjFNE5k3NBdM%252C_QJWsNsvrZ_cAM%252C_%253B5Gch-mnK_5BSxM%252CchyyjMvAgzGJYM%252C_%253BxM5MeOuBYKwCmM%252Cy1UstvLlvo2qiM%252C_%253B_nouY-JG9mjFNM%252C1zNndlWtQdylNM%252C_%253BvgCTvJsSZt_RcM%252CMxxvhu1h_0ZPvM%252C_&usg=AI4_-kQOrOltBxbkdRm7P2YhHWqNaNzz7A&sa=X&ved=2ahUKEwjN0dnI_Nn3AhXeEEQIHWx7D8oQ9QF6BAhaEAE#imgrc=5Gch-mnK_5BSxM,https://www.ericfavre.com/lifestyle/uk/home/nutrition-sportive/nutrition-basics/all-about-calories/calorie-calculation/,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ1mu_DC6-LopYFuqBX9MHdaFvjEI8e-OsIMUlkbOR1YA&s,Calorie,en,NG,56
7,https://www.google.com/search?q=Calorie&hl=en&gl=NG&tbm=isch&source=iu&ictx=1&vet=1&fir=NXWPi9iRIf1CkM%252CflB8WrJKXw3uTM%252C_%253B9yModPP6OrcXGM%252CUORXf_85SU-w7M%252C_%253Bn8liPIRLEYxpMM%252CXsAOHcab9oFhxM%252C_%253BHnJka5zpXY-6fM%252COchCM8dKatrXaM%252C_%253BVYlKdA3CRt9V4M%252CHOgKQEaNRcwU6M%252C_%253BoSmjFNE5k3NBdM%252C_QJWsNsvrZ_cAM%252C_%253B5Gch-mnK_5BSxM%252CchyyjMvAgzGJYM%252C_%253BxM5MeOuBYKwCmM%252Cy1UstvLlvo2qiM%252C_%253B_nouY-JG9mjFNM%252C1zNndlWtQdylNM%252C_%253BvgCTvJsSZt_RcM%252CMxxvhu1h_0ZPvM%252C_&usg=AI4_-kQOrOltBxbkdRm7P2YhHWqNaNzz7A&sa=X&ved=2ahUKEwjN0dnI_Nn3AhXeEEQIHWx7D8oQ9QF6BAhUEAE#imgrc=xM5MeOuBYKwCmM,https://www.livescience.com/52802-what-is-a-calorie.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRb0YoioqC4hKdAZn4JkYYIMH7qA_4-23ky55kkhsQFsg&s,Calorie,en,NG,56
8,https://www.google.com/search?q=Calorie&hl=en&gl=NG&tbm=isch&source=iu&ictx=1&vet=1&fir=NXWPi9iRIf1CkM%252CflB8WrJKXw3uTM%252C_%253B9yModPP6OrcXGM%252CUORXf_85SU-w7M%252C_%253Bn8liPIRLEYxpMM%252CXsAOHcab9oFhxM%252C_%253BHnJka5zpXY-6fM%252COchCM8dKatrXaM%252C_%253BVYlKdA3CRt9V4M%252CHOgKQEaNRcwU6M%252C_%253BoSmjFNE5k3NBdM%252C_QJWsNsvrZ_cAM%252C_%253B5Gch-mnK_5BSxM%252CchyyjMvAgzGJYM%252C_%253BxM5MeOuBYKwCmM%252Cy1UstvLlvo2qiM%252C_%253B_nouY-JG9mjFNM%252C1zNndlWtQdylNM%252C_%253BvgCTvJsSZt_RcM%252CMxxvhu1h_0ZPvM%252C_&usg=AI4_-kQOrOltBxbkdRm7P2YhHWqNaNzz7A&sa=X&ved=2ahUKEwjN0dnI_Nn3AhXeEEQIHWx7D8oQ9QF6BAhKEAE#imgrc=_nouY-JG9mjFNM,https://www.medicalnewstoday.com/articles/245588,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTG4nGMkyNea-EqenGKMPyqgo0KwwYiTIXSVQueawdriw&s,Calorie,en,NG,56
9,https://www.google.com/search?q=Calorie&hl=en&gl=NG&tbm=isch&source=iu&ictx=1&vet=1&fir=NXWPi9iRIf1CkM%252CflB8WrJKXw3uTM%252C_%253B9yModPP6OrcXGM%252CUORXf_85SU-w7M%252C_%253Bn8liPIRLEYxpMM%252CXsAOHcab9oFhxM%252C_%253BHnJka5zpXY-6fM%252COchCM8dKatrXaM%252C_%253BVYlKdA3CRt9V4M%252CHOgKQEaNRcwU6M%252C_%253BoSmjFNE5k3NBdM%252C_QJWsNsvrZ_cAM%252C_%253B5Gch-mnK_5BSxM%252CchyyjMvAgzGJYM%252C_%253BxM5MeOuBYKwCmM%252Cy1UstvLlvo2qiM%252C_%253B_nouY-JG9mjFNM%252C1zNndlWtQdylNM%252C_%253BvgCTvJsSZt_RcM%252CMxxvhu1h_0ZPvM%252C_&usg=AI4_-kQOrOltBxbkdRm7P2YhHWqNaNzz7A&sa=X&ved=2ahUKEwjN0dnI_Nn3AhXeEEQIHWx7D8oQ9QF6BAhQEAE#imgrc=vgCTvJsSZt_RcM,https://www.ndtv.com/health/carbs-or-calories-what-should-you-be-focusing-on-for-weight-loss-experts-reveal-2297354,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPyxuOOH5LORnaGtl6dr6LcWDKqMphbzD7oUsVBfV3fA&s,Calorie,en,NG,56
0,https://www.google.com/search?q=Infection&hl=en&gl=NG&tbm=isch&source=iu&ictx=1&vet=1&fir=qYxpHtdv5UrztM%252Cb51ZA9hKYb6OaM%252C_%253BX5zGJIfh42j8MM%252CAlk2FnSCPFl9lM%252C_%253BrrfUmFIh3GX1aM%252CZMWwYRMWZ3ShxM%252C_%253B4Zd8Yfn2JZZAlM%252CzqWBR7VMdnuN1M%252C_%253BuPA_-6IbTY9pnM%252CnHXtLYX9V9CidM%252C_%253BWi1DHbCJ9C5clM%252ClRLWxU6vfJ5w5M%252C_%253B6jj7YJGaiYMIQM%252CsabuNkNXDzgS_M%252C_%253BzoMsFX71Yf38nM%252Cz2i5jF0L1Rf_-M%252C_%253BleBAsr9GBIBvlM%252CzYfUYRJlL9clVM%252C_%253BenVLbFdj1RGyaM%252C4nWWkRFdf3gbwM%252C_&usg=AI4_-kSaJp0UNwRnROhe2nyQ2I4ypIdmRQ&sa=X&ved=2ahUKEwiPrYDU_Nn3AhXwmuAKHa3fCrAQ9QF6BAgkEAE#imgrc=qYxpHtdv5UrztM,https://www.verywellhealth.com/what-is-a-bacterial-infection-770565,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRusfZterQUcU68V5Tnu0Bci-qKP_idRI9Lquv1tOYTcw&s,Infection,en,NG,68
1,https://www.google.com/search?q=Infection&hl=en&gl=NG&tbm=isch&source=iu&ictx=1&vet=1&fir=qYxpHtdv5UrztM%252Cb51ZA9hKYb6OaM%252C_%253BX5zGJIfh42j8MM%252CAlk2FnSCPFl9lM%252C_%253BrrfUmFIh3GX1aM%252CZMWwYRMWZ3ShxM%252C_%253B4Zd8Yfn2JZZAlM%252CzqWBR7VMdnuN1M%252C_%253BuPA_-6IbTY9pnM%252CnHXtLYX9V9CidM%252C_%253BWi1DHbCJ9C5clM%252ClRLWxU6vfJ5w5M%252C_%253B6jj7YJGaiYMIQM%252CsabuNkNXDzgS_M%252C_%253BzoMsFX71Yf38nM%252Cz2i5jF0L1Rf_-M%252C_%253BleBAsr9GBIBvlM%252CzYfUYRJlL9clVM%252C_%253BenVLbFdj1RGyaM%252C4nWWkRFdf3gbwM%252C_&usg=AI4_-kSaJp0UNwRnROhe2nyQ2I4ypIdmRQ&sa=X&ved=2ahUKEwiPrYDU_Nn3AhXwmuAKHa3fCrAQ9QF6BAhVEAE#imgrc=X5zGJIfh42j8MM,https://www.verywellhealth.com/infection-5096014,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTOLfw4utLRBl54Jfc5FiE84_gzjeLYZmI6AHjsDaCzxQ&s,Infection,en,NG,68
2,https://www.google.com/search?q=Infection&hl=en&gl=NG&tbm=isch&source=iu&ictx=1&vet=1&fir=qYxpHtdv5UrztM%252Cb51ZA9hKYb6OaM%252C_%253BX5zGJIfh42j8MM%252CAlk2FnSCPFl9lM%252C_%253BrrfUmFIh3GX1aM%252CZMWwYRMWZ3ShxM%252C_%253B4Zd8Yfn2JZZAlM%252CzqWBR7VMdnuN1M%252C_%253BuPA_-6IbTY9pnM%252CnHXtLYX9V9CidM%252C_%253BWi1DHbCJ9C5clM%252ClRLWxU6vfJ5w5M%252C_%253B6jj7YJGaiYMIQM%252CsabuNkNXDzgS_M%252C_%253BzoMsFX71Yf38nM%252Cz2i5jF0L1Rf_-M%252C_%253BleBAsr9GBIBvlM%252CzYfUYRJlL9clVM%252C_%253BenVLbFdj1RGyaM%252C4nWWkRFdf3gbwM%252C_&usg=AI4_-kSaJp0UNwRnROhe2nyQ2I4ypIdmRQ&sa=X&ved=2ahUKEwiPrYDU_Nn3AhXwmuAKHa3fCrAQ9QF6BAhGEAE#imgrc=rrfUmFIh3GX1aM,https://www.timeshighereducation.com/cn/hub/qatar-university/p/investigating-infection,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRSD8v-z5DXzUvYbcng2S6bdh_09FLnYlRzlkSMswDR3A&s,Infection,en,NG,68
